Patient	Tissue	Barcoding.emulsion	Library	Barcode	Total.counts	Percent.counts.from.mitochondrial.genes	Most.likely.LM22.cell.type	Major.cell.type	Minor.subset	used_in_NSCLC_all_cells	x_NSCLC_all_cells	y_NSCLC_all_cells	used_in_NSCLC_and_blood_immune	x_NSCLC_and_blood_immune	y_NSCLC_and_blood_immune	used_in_NSCLC_immune	x_NSCLC_immune	y_NSCLC_immune	used_in_NSCLC_non_immune	x_NSCLC_non_immune	y_NSCLC_non_immune	used_in_blood	x_blood	y_blood	cellID	cellID_new	sizeFactor	UMAP1	UMAP2	clust	CCL5
p3	tumor	p3t	p3t3	bcCLUO	451	17.7383592017738	T cells CD8	tNK cells	tNK1	True	-126.607111377856	-327.514257169136	True	450.532604301844	-1040.35852117819	True	561.900063335243	726.13773017456	False	NA	NA	False	NA	NA	31132	958	0.836481091556525	-0.787188472548595	2.21761574665014	3	3.49935901093637
p3	tumor	p3t	p3t2	bcFQCK	1056	7.48106060606061	NK cells resting	tNK cells	tNK1	True	-66.1322888512148	-471.40684964942	True	159.761694990726	-947.33463369267	True	204.55366387166	926.346374744681	False	NA	NA	False	NA	NA	26092	959	1.09913110530305	-0.276035549441448	2.3508440486521	3	1.41970037128272
p3	tumor	p3t	p3t1	bcBMDJ	998	13.7274549098196	NK cells resting	tNK cells	tNK1	True	-74.3558733351457	-659.828322670967	True	141.537548232759	-921.114813854887	True	176.246225258458	953.829146907521	False	NA	NA	False	NA	NA	24061	960	0.89191061251434	-0.531781653264633	2.3927403918833	3	2.42465863563671
p1	tumor	p1t	p1t2	bcFDCC	388	9.79381443298969	NK cells resting	tNK cells	tNK1	True	-49.7541340188301	-675.664073177525	True	15.8298191693539	-914.423147618151	True	124.969481956413	980.122340377544	False	NA	NA	False	NA	NA	10400	961	0.896904787241872	-0.480946896920076	1.84382166782324	3	0
p1	tumor	p1t	p1t3	bcFCGW	703	7.53911806543385	NK cells resting	tNK cells	tNK1	True	-87.2507131413548	-365.164356166859	True	398.751232793127	-1080.65239505003	True	436.653656515799	775.489064600036	False	NA	NA	False	NA	NA	13277	962	1.02640584118455	1.02866145749939	-0.584387562480525	4	0
p5	tumor	p5t	p5t1	bcCMGR	422	8.05687203791469	T cells CD4 memory resting	tNK cells	tNK1	True	-80.3809507164539	-185.51170167717	True	361.13296044713	-1016.2500586631	True	529.262329032966	743.612056848983	False	NA	NA	False	NA	NA	38302	963	0.91779733769173	1.46907803197754	-0.364933743384436	4	3.46479785499777
p7	tumor	p7t	p7t2	bcABCW	911	6.25686059275521	NK cells activated	tNK cells	tNK2	True	-184.754120047439	-514.381488293775	True	365.186189933382	-918.62648772904	True	460.324643044444	920.227986589411	False	NA	NA	False	NA	NA	54735	964	1.15548245359715	1.88015219350708	-0.981073416081027	4	2.23096745497592
p6	tumor	p6t	p6t2	bcFNOG	503	11.3320079522863	T cells CD8	tNK cells	tNK1	True	-126.664647139251	-342.851361833305	True	432.6725170349	-1067.59010005458	True	563.559038403989	684.169978487012	False	NA	NA	False	NA	NA	45420	965	1.19904977164456	0.8422451891507	-0.505008693095998	4	2.07862410422254
p5	tumor	p5t	p5t1	bcAETB	377	3.97877984084881	T cells CD8	tNK cells	tNK1	True	-108.203535130183	-267.835153624382	True	504.593207564284	-1139.6803580914	True	557.121171828963	773.619985627245	False	NA	NA	False	NA	NA	39208	966	0.830311534903775	0.938532558878789	-0.0226665206819332	4	5.00267673607997
p5	tumor	p5t	p5t1	bcGUDN	589	3.3955857385399	T cells CD8	tNK cells	tNK1	True	75.3348809925093	114.017735646201	True	557.353122897099	-1431.41643385344	True	595.49085225698	521.05431897027	False	NA	NA	False	NA	NA	38647	967	0.926985722195952	1.0507093348111	0.863482617530271	4	0
p4	tumor	p4t	p4t3	bcCLYX	1344	8.11011904761905	NK cells activated	tNK cells	tNK2	True	-152.147943815068	-462.103706870107	True	385.742419153842	-988.748028088096	True	464.08937656199	847.015901906785	False	NA	NA	False	NA	NA	35628	968	1.00093142997853	-2.12981859068023	-2.0734997757345	2	0
p4	tumor	p4t	p4t2	bcGCWL	305	10.8196721311475	T cells CD8	tNK cells	tNK2	True	-192.163850496231	-327.783912667127	True	536.488319799793	-970.253901372912	True	620.242515355756	880.662263612713	False	NA	NA	False	NA	NA	34395	969	0.785112143364262	0.16380497594727	0.651443862113401	4	5.06528657759161
p4	tumor	p4t	p4t1	bcFIXO	2114	16.9820245979186	NK cells resting	tNK cells	tNK1	True	-112.734610754153	-350.269510788363	True	385.403554557895	-1033.74812134845	True	469.29823003853	747.085305044301	False	NA	NA	False	NA	NA	33891	970	0.75391821955739	-1.73671439508544	-1.72498915275629	2	0
p4	tumor	p4t	p4t1	bcDKXR	518	3.28185328185328	NK cells activated	tNK cells	tNK1	True	-131.383010328308	-371.487652759021	True	581.215022329952	-815.912002410764	True	511.400316331853	765.045652002343	False	NA	NA	False	NA	NA	33838	971	0.839031802913696	0.728464809855351	2.09777464786474	3	0
p3	tumor	p3t	p3t3	bcDKPK	812	9.23645320197044	T cells CD4 memory resting	tNK cells	tNK1	True	-97.7509684035578	-125.444395112237	True	386.016737606866	-1087.26187417193	True	380.834071345573	804.514041791485	False	NA	NA	False	NA	NA	31349	972	1.003890770605	-1.38086322168457	0.46411796728079	2	3.02790342224001
p3	tumor	p3t	p3t1	bcGWKD	1097	3.91978122151322	NK cells resting	tNK cells	tNK1	True	-72.8690701911701	-613.191171011424	True	146.936985475961	-940.073713208156	True	217.812319358276	917.391627683389	False	NA	NA	False	NA	NA	23504	973	1.14911758315317	-0.23152609387981	2.76737060466711	3	1.34626709449693
p1	tumor	p1t	p1t4	bcBEQU	539	8.16326530612245	T cells CD4 memory resting	tNK cells	tNK1	True	-49.7241491724474	-119.39644252299	True	529.631284159567	-1344.07061223471	True	467.009469382261	736.892062023418	False	NA	NA	False	NA	NA	14804	974	1.03589327858338	0.938737718066105	0.398910485896512	4	0
p1	tumor	p1t	p1t4	bcEKCB	1052	4.75285171102662	T cells CD4 memory resting	tNK cells	tNK1	True	-58.0292686644055	-102.937895863851	True	666.686126489366	-1427.42262283107	True	597.276970891468	553.21029756201	False	NA	NA	False	NA	NA	14608	975	1.03960177845182	-0.686004968682399	-0.338932260182456	2	2.18774531054577
p1	tumor	p1t	p1t2	bcAEUM	658	7.59878419452887	NK cells resting	tNK cells	tNK1	True	-109.653891200311	-426.381328082636	True	351.068761069331	-1034.58839666734	True	429.965206497543	796.8531911959	False	NA	NA	False	NA	NA	12147	976	1.03252262812651	1.02531131883515	-1.08637491544779	4	0
p1	tumor	p1t	p1t2	bcBFEL	824	11.6504854368932	NK cells resting	tNK cells	tNK1	True	-138.752778659234	-466.867569165878	True	248.78472360868	-985.970601343694	True	417.35955786764	859.029779976345	False	NA	NA	False	NA	NA	10565	977	1.01940863439232	0.174381462534794	0.174242519530698	4	1.72896094750359
p7	tumor	p7t	p7t1	bcFGVW	984	10.1626016260163	T cells CD8	tNK cells	tNK1	True	-35.7125446965336	-182.568047804726	True	592.452912876628	-1274.84383190548	True	564.537755928452	630.426507440747	False	NA	NA	False	NA	NA	48695	978	1.05511815816091	-0.562774675289264	0.0861441723436558	2	2.24663838095082
p4	tumor	p4t	p4t2	bcHTQI	1321	9.84102952308857	T cells CD4 memory resting	tNK cells	tNK1	True	-2.2616306668283	-133.923991693664	True	483.789594366927	-1137.71268256281	True	537.344261053946	684.831942780987	False	NA	NA	False	NA	NA	35407	979	0.955815146047993	-1.85094610075103	-1.72895715316828	2	2.49059309737362
p5	tumor	p5t	p5t2	bcFGHN	923	3.90032502708559	NK cells resting	tNK cells	tNK1	True	-66.5490252776891	-591.293942333361	True	133.575385832717	-934.48440561078	True	197.848999278328	931.816419057116	False	NA	NA	False	NA	NA	40284	980	1.05830199536313	-0.0787782392893938	3.14006867328589	3	3.16391622641842
p1	tumor	p1t	p1t2	bcCZIT	975	5.23076923076923	NK cells activated	tNK cells	tNK1	True	-67.9666443050951	-651.650734443949	True	125.814078090606	-926.630861116648	True	172.446241819269	955.17158523328	False	NA	NA	False	NA	NA	10593	981	1.10133634042698	0.0717757322396131	3.71650757709448	3	0
p1	tumor	p1t	p1t2	bcHPTM	867	12.6874279123414	T cells CD8	tNK cells	tNK1	True	-47.2720302645002	-300.755758853511	True	391.387979397187	-1245.69346943893	True	438.215940490579	757.849229336826	False	NA	NA	False	NA	NA	11926	982	1.00553762219558	-0.0246223233138231	0.118692182692929	2	0
p4	tumor	p4t	p4t3	bcAIVS	462	5.62770562770563	T cells CD4 memory resting	tNK cells	tNK1	True	-153.789026381243	-97.4852414825243	True	651.806404722162	-1147.00719440309	True	583.307625550525	571.39548353712	False	NA	NA	False	NA	NA	37311	983	1.03585252672135	0.033155379494557	-0.316500387397364	4	0
p1	tumor	p1t	p1t1	bcDKQF	518	7.52895752895753	NK cells resting	tNK cells	tNK1	True	-84.9947476027657	-453.407328059323	True	465.627643926199	-1266.37503449992	True	347.690621107736	826.072773997424	False	NA	NA	False	NA	NA	9199	984	1.05850552242858	0.470366565188298	3.38196363368933	3	2.18471231364348
p5	tumor	p5t	p5t2	bcCMEO	797	6.02258469259724	T cells CD8	tNK cells	tNK1	True	-67.0455115675293	-599.699416460383	True	511.989907746719	-1222.6108292312	True	287.327208386245	871.089336863383	False	NA	NA	False	NA	NA	41513	985	1.19256806715179	-0.645100536147228	0.59246804634039	2	1.60682385531922
p4	tumor	p4t	p4t1	bcHUUB	1074	8.0074487895717	T cells CD8	tNK cells	tNK1	True	-96.6660757871539	-371.348936039502	True	362.810157466238	-1045.84705947677	True	444.387314963933	784.88771964603	False	NA	NA	False	NA	NA	33247	986	0.891231469497071	-2.08178845266449	-1.88704536041315	2	0
p3	tumor	p3t	p3t2	bcGXHL	881	9.98864926220204	T cells follicular helper	tNK cells	tNK1	True	-105.964718575881	-247.584071507051	True	451.578965263513	-1072.28597321122	True	500.0742213369	762.70880025947	False	NA	NA	False	NA	NA	25396	987	0.821287141719149	-0.0181668124591021	-2.95985016902979	1	2.67238739632122
p1	tumor	p1t	p1t1	bcHAHU	378	9.52380952380952	NK cells resting	tNK cells	tNK1	True	11.644587442532	-594.826491935697	True	163.439402958403	-794.171630421836	True	145.983922905753	794.8620686215	False	NA	NA	False	NA	NA	7962	988	0.822130269548357	0.879076091250309	2.91848673740332	3	0
p6	tumor	p6t	p6t2	bcAODP	1189	12.7838519764508	T cells CD8	tNK cells	tNK1	True	-72.6777452442091	-460.163337292333	True	-51.0888628746358	-947.825201609377	True	253.884866771002	898.179915580384	False	NA	NA	False	NA	NA	47738	989	0.802469015757695	-1.28896889309036	-1.10473558982904	2	2.34366952820013
p6	tumor	p6t	p6t2	bcGBFL	896	12.3883928571429	T cells CD4 memory resting	tNK cells	tNK1	True	-67.6411660657134	-344.346871027709	True	475.765326239688	-1257.12251251021	True	477.482229064812	713.277126988434	False	NA	NA	False	NA	NA	47519	990	0.86146459092029	-1.28098395685302	-0.629844523277835	2	3.09719969882008
p7	tumor	p7t	p7t2	bcGIHJ	550	6.90909090909091	Eosinophils	tNK cells	tNK1	True	-131.02354890361	-356.442524129306	True	399.707281737309	-1031.51838888246	True	515.468618797693	657.103899540087	False	NA	NA	False	NA	NA	52293	991	1.10016090606195	1.36523934980286	-0.743400222864703	4	2.89280445765985
p5	tumor	p5t	p5t1	bcHBVG	426	4.69483568075117	T cells CD4 memory resting	tNK cells	tNK1	True	-74.7090685466184	-196.789494739507	True	550.952240470733	-1272.07377264783	True	597.837258389854	663.841071884048	False	NA	NA	False	NA	NA	38470	992	0.822384717064294	1.03073021551026	0.667691253814145	4	2.71157440623888
p4	tumor	p4t	p4t3	bcAWAI	374	5.3475935828877	T cells CD8	tNK cells	tNK1	True	-45.7377863018973	-214.380857003019	True	517.332144132219	-1210.28832293983	True	510.175810681243	700.982337801017	False	NA	NA	False	NA	NA	36361	993	0.797975395426737	-1.59137049535858	-1.17208150705393	2	0
p4	tumor	p4t	p4t1	bcBVQI	1161	6.45994832041344	T cells CD8	tNK cells	tNK1	True	40.2489754520855	-151.55360710053	True	515.9619225676	-1313.15983973512	True	514.813708255774	653.769885657731	False	NA	NA	False	NA	NA	32598	994	0.989561229177283	-0.850185813704601	0.28316732564871	2	0
p1	tumor	p1t	p1t4	bcFZVU	727	7.15268225584594	NK cells resting	tNK cells	tNK1	True	-83.2758264923477	-498.427057762698	True	248.899526416859	-980.681794550526	True	428.890411774341	770.137969932846	False	NA	NA	False	NA	NA	14156	995	0.922001968965576	-0.159938993254772	3.52389540592138	3	3.65578488570685
p5	tumor	p5t	p5t1	bcHDEX	370	10.2702702702703	T cells CD4 memory resting	tNK cells	tNK1	True	-89.253026682094	-444.599419193898	True	664.998032092944	-1454.95663829737	True	588.452750833203	589.194306140448	False	NA	NA	False	NA	NA	39319	996	0.753194966312869	1.03589471956147	0.777047895583554	4	2.99592763442889
p4	tumor	p4t	p4t3	bcFHKD	796	10.678391959799	T cells CD8	tNK cells	tNK1	True	-94.0376831483005	-163.056843152966	True	560.495086847873	-1215.79154945244	True	636.608944989147	568.279085513551	False	NA	NA	False	NA	NA	35572	997	0.92982061371229	-1.47315851072418	-0.752536601629809	2	1.85885745968815
p1	tumor	p1t	p1t3	bcEZIH	903	7.30897009966778	NK cells resting	tNK cells	tNK1	True	-78.5823785859502	-483.486322097391	True	128.433590105165	-942.971853221424	True	227.01587004811	913.75393018696	False	NA	NA	False	NA	NA	13786	998	1.1707013834894	0.590624658068547	3.67028155246679	3	0
p6	tumor	p6t	p6t2	bcAHYL	501	16.1676646706587	T cells CD8	tNK cells	tNK2	True	-110.337758897335	-465.280959186495	True	359.647852369054	-1025.97141873799	True	407.269065493145	872.688747165625	False	NA	NA	False	NA	NA	45253	999	0.808496608176703	-0.265907766619792	-1.35081086238916	4	0
p3	tumor	p3t	p3t2	bcEVXN	777	7.72200772200772	NK cells resting	tNK cells	tNK1	True	-81.6631690694201	-539.309537959382	True	180.831696355133	-948.683323521979	True	222.060950238486	919.788443683762	False	NA	NA	False	NA	NA	25804	1000	1.088180586992	0.176346508463749	3.11937322536413	3	0
p4	tumor	p4t	p4t1	bcHWKV	525	7.80952380952381	NK cells resting	tNK cells	tNK2	True	-158.234880599614	-491.862281302213	True	-44.6589117832685	-925.246493167948	True	427.371332512104	886.014954172043	False	NA	NA	False	NA	NA	33546	1001	1.01449670751309	-2.25093820909607	-1.92370257457788	2	0
p5	tumor	p5t	p5t1	bcBWJF	458	10.2620087336245	T cells CD4 memory resting	tNK cells	tNK1	True	33.4568720075164	-184.30919501931	True	690.601408154391	-1452.26812646081	True	581.12285616575	580.973329432751	False	NA	NA	False	NA	NA	38549	1002	0.901352409674901	1.0086155809964	0.800198339614316	4	0
p6	tumor	p6t	p6t1	bcGWFL	389	13.1105398457584	T cells CD4 memory resting	tNK cells	tNK1	True	-59.4112081557326	-296.410162202988	True	403.399089422526	-1203.46523160103	True	470.687940563163	789.50696777606	False	NA	NA	False	NA	NA	43139	1003	0.968675779653924	1.73176046987427	-0.302041731086329	4	0
p5	tumor	p5t	p5t2	bcHUBH	695	5.32374100719424	T cells follicular helper	tNK cells	tNK1	True	-130.990606999465	-148.721195871733	True	858.813758564176	-1467.56231169871	True	655.400267658419	534.954547613767	False	NA	NA	False	NA	NA	41171	1004	0.88429720903219	-1.5069043956195	-0.793435043898181	2	0
p5	tumor	p5t	p5t1	bcEUJQ	454	5.2863436123348	NK cells resting	tNK cells	tNK1	True	-65.7005010082305	-684.240091889707	True	-275.579825639057	-876.158439582154	True	191.396778118593	952.855690641786	False	NA	NA	False	NA	NA	38606	1005	0.815528159954213	0.280335036715397	2.73495163837378	3	0
p4	tumor	p4t	p4t3	bcARGV	1393	10.480976310122	T cells follicular helper	tNK cells	tNK1	True	110.233673787861	164.356170984983	True	526.007704470355	-1124.56062801031	True	565.52843073886	612.72202292336	False	NA	NA	False	NA	NA	37158	1006	0.920498713702532	-1.57576385358917	-1.99025616725977	2	0
p3	tumor	p3t	p3t3	bcGIMR	580	10	NK cells resting	tNK cells	tNK1	True	-65.4625695660453	-599.223008905339	True	175.133436288991	-912.982223231239	True	192.34634545613	930.86638614962	False	NA	NA	False	NA	NA	30769	1007	1.10010899139628	0.565467146834263	2.62131490627234	3	0
p6	tumor	p6t	p6t2	bcHXDP	387	5.16795865633075	T cells CD8	tNK cells	tNK1	True	148.654867224819	297.081575747578	True	130.730065544989	-1337.09649678327	True	444.817850156137	628.759704882032	False	NA	NA	False	NA	NA	45929	1008	0.923067995616457	-1.3539120874797	-0.00596640190179709	2	0
p4	tumor	p4t	p4t2	bcHYEI	638	4.23197492163009	T cells CD8	tNK cells	tNK1	True	-88.6414304481532	-392.688116412653	True	397.008752017405	-1096.79224197942	True	369.209169666116	796.783366532297	False	NA	NA	False	NA	NA	34422	1009	0.857459639929859	-1.6755177102481	-1.1805252202421	2	0
p6	tumor	p6t	p6t1	bcAQWS	1164	11.6838487972509	NK cells resting	tNK cells	tNK2	True	-157.555703962709	-484.079145192571	True	374.671017771624	-943.136694160199	True	465.787483247903	863.897339555994	False	NA	NA	False	NA	NA	42437	1010	1.02104912192717	0.343138841589818	-1.63946900447901	2	2.56273313550899
p4	tumor	p4t	p4t1	bcDXCM	1039	4.61982675649663	NK cells resting	tNK cells	tNK1	True	-74.3342132264303	-341.837265312371	True	292.296267559552	-1001.0285920414	True	444.947574649639	844.993776694232	False	NA	NA	False	NA	NA	33056	1011	1.00854731900488	-0.492803225616088	0.343860053214475	4	0
p3	tumor	p3t	p3t3	bcEZQP	348	8.33333333333333	NK cells resting	tNK cells	tNK1	True	-82.3938584989483	-567.468635620596	True	267.382164031053	-955.133219545349	True	155.074272039159	972.847227762385	False	NA	NA	False	NA	NA	28791	1012	1.0523828442492	-0.721041145125499	2.35059561649267	3	2.65752352458023
p1	tumor	p1t	p1t4	bcEZYU	1178	8.23429541595925	T cells CD4 memory resting	tNK cells	tNK1	True	-83.0526501623547	219.463087364725	True	571.336617291153	-1240.33030786711	True	724.511006157109	410.692704177548	False	NA	NA	False	NA	NA	15139	1013	0.866061848425501	-1.35620710472213	-0.935156948175982	2	0
p1	tumor	p1t	p1t1	bcHYSJ	489	6.74846625766871	T cells CD4 memory resting	tNK cells	tNK1	True	38.9556291116256	-133.605029959037	True	502.022992558569	-1392.37233189235	True	593.859683539715	601.344142437048	False	NA	NA	False	NA	NA	9455	1014	1.15348818553432	1.2328427710141	0.015733831319257	4	0
p3	tumor	p3t	p3t1	bcGMFY	2146	10.6710158434296	T cells CD4 memory resting	tNK cells	tNK1	True	-133.399279998195	-375.023190557933	True	406.325259716075	-1008.66301252431	True	487.531611257671	803.263097098984	False	NA	NA	False	NA	NA	24178	1015	0.953081042329546	0.16578855892075	-3.45755872806604	1	2.52444757471388
p3	tumor	p3t	p3t1	bcGPKO	723	6.77731673582296	T cells CD4 memory resting	tNK cells	tNK1	True	-458.817270763892	27.6051065018935	True	1244.62135976947	-870.582430895373	True	630.241256206211	684.706198961107	False	NA	NA	False	NA	NA	24099	1016	1.14374180368761	0.415688959559331	0.516868435534879	4	0
p5	tumor	p5t	p5t2	bcGJKT	639	9.85915492957746	T cells CD8	tNK cells	tNK1	True	-80.3766501948784	-272.783230002709	True	408.639691526845	-1125.50025463577	True	522.703743868618	746.050463786118	False	NA	NA	False	NA	NA	40210	1017	0.941548700709401	0.0307710446919294	-1.59584329208429	2	0
p3	tumor	p3t	p3t3	bcFJQA	650	6.15384615384615	NK cells resting	tNK cells	tNK1	True	-121.504033899414	-346.731295267753	True	593.294533056434	-1445.71114982995	True	453.899676963376	776.945003024338	False	NA	NA	False	NA	NA	30047	1018	1.14789688052749	-0.0218794069682268	-2.32186684688623	1	0
p6	tumor	p6t	p6t2	bcGXLJ	552	11.5942028985507	T cells CD8	tNK cells	tNK1	True	-127.697691790009	-111.387962420937	True	428.893062698046	-1316.90159641108	True	588.941796253391	321.061775426076	False	NA	NA	False	NA	NA	46882	1019	0.968651773870672	-0.139499845305553	0.573795818480893	4	2.21307656322187
p4	tumor	p4t	p4t3	bcHXAQ	311	6.43086816720257	T cells follicular helper	tNK cells	tNK2	True	228.672029672985	-32.3454181179736	True	439.284183525372	-1342.94581314199	True	277.619225371199	322.660322593372	False	NA	NA	False	NA	NA	36210	1020	0.91830482490449	0.76709231515778	1.935819768104	3	0
p3	tumor	p3t	p3t3	bcCUES	1209	9.01571546732837	NK cells resting	tNK cells	tNK1	True	-68.3930398563834	-443.616532636493	True	263.83076785592	-1026.98484692384	True	280.161266223746	880.981856192628	False	NA	NA	False	NA	NA	28884	1021	1.0752006605861	-0.607183682123294	2.15314855495398	3	1.99700824630647
p4	tumor	p4t	p4t2	bcDBFW	322	5.90062111801242	T cells follicular helper	tNK cells	tNK1	True	96.2240390137975	52.6602944626156	True	642.020180036263	-1511.40472810501	True	482.515011750945	774.144268109362	False	NA	NA	False	NA	NA	34233	1022	0.812107092935416	0.259016839465031	1.46262421527807	4	0
